568491,30447,25689,2799,5384,5295,2925,2061,0
92070,64821,9977,16286,12803,10493,2784,1676,2
423653,126777,46453,29195,9714,3337,4965,2441,2
1491949,50264,43874,36947,51092,16444,12933,9325,2
851173,176661,20674,42099,15813,27544,17852,28025,2
186165,91277,28215,5453,7460,12219,6900,28179,2
58169,77677,5655,4618,5628,5994,881,367,2
803502,143719,25249,22451,23359,25883,36210,15912,2
1181529,146840,39165,22892,8696,8815,4850,2523,2
108545,9056,1630,4375,1024,1357,1117,1524,2
1268147,712720,59697,15838,75432,40225,33365,13343,2
1187764,102985,79937,46971,28868,22504,21473,15086,2
1197583,228670,64285,44237,38596,5833,5685,6106,2
1317881,347839,73876,29360,23675,11386,5802,7205,2
1866836,118265,25157,17006,3567,6743,9091,3786,2
652829,49907,15650,26631,44711,15443,9504,11540,2
135669,16360,16227,14212,3377,1494,1350,1691,2
1090888,125427,87578,37545,22185,16953,13552,9063,2
244092,154628,23777,43305,28467,8415,5607,10026,2
2051225,38203,51716,34799,52841,37290,12742,2469,2
1856429,169668,9687,19379,26586,12028,5851,1520,2
834926,12813,5097,4601,2524,2268,836,579,2
205979,15833,3654,13938,1912,1856,3246,949,2
1141311,10329,17770,11097,11570,11303,3511,4955,2
559382,265217,71237,30965,17880,54936,30470,43219,2
987163,37437,7699,8253,14455,1938,4287,4125,2
1015448,420622,47565,40781,103359,53385,51777,70483,2
144139,22907,20806,3972,11621,11329,13281,11730,2
1178030,36341,8842,1050,6467,3512,4413,3820,2
1020425,69894,13882,44858,43528,20557,29112,15824,2
1485012,85798,92311,41470,16661,30955,17538,23499,2
2375854,42851,13555,12922,7089,3983,1469,942,2
2624518,953750,116490,179687,57918,52183,20703,14376,2
1157132,22117,33071,29683,3210,8877,3147,2011,2
199372,12035,1701,4527,1508,1071,654,737,2
111955,142242,8995,89704,20979,17619,35562,19515,2
1247564,370914,54957,29165,17148,34771,11012,13437,2
120980,12650,6137,2173,1493,1069,726,1150,2
2902644,497600,69780,37752,47680,22707,14837,3384,2
324916,39009,25915,5127,5326,6079,3104,4829,2
161594,12449,7133,3363,1226,1014,1326,1016,2
2086140,25296,45876,33049,14112,7437,3125,3198,2
675434,149762,31188,3556,19134,19312,8788,9400,2
1744687,77976,11466,15534,8653,39838,5028,16668,2
1949288,28658,20925,43068,13840,11445,7593,7816,2
349502,164758,14006,21022,7706,7271,6786,9361,2
381317,21322,14044,21488,1578,10276,1230,2786,2
1259162,129852,44457,34806,16883,13135,3776,4617,2
1908594,88228,46414,39748,6474,15333,9855,15959,2
2277245,212279,80210,95119,24973,23660,22872,8483,2
124739,56662,17237,5480,10034,15254,6548,4901,2
1417868,220324,102945,66266,37274,23323,24817,79294,2
1501987,96933,57505,11508,33719,19195,17084,29231,2
236352,34066,3954,5996,4353,4097,1812,3265,2
201990,95378,19855,25213,11324,11256,15118,6700,2
131019,94218,151229,24415,26876,7236,10212,3942,2
830563,425255,25077,41129,23924,15757,26331,9691,2
553323,43269,71179,27928,44601,16119,15851,9658,2
1997209,115400,147673,364965,164268,105540,48729,50263,2
131263,27823,26345,1342,7673,4226,3523,2168,2
498371,91881,47712,13185,10418,17666,8461,7848,2
174383,43622,47939,54533,4744,6421,5879,2405,2
10757,58746,12476,44898,4235,18671,3682,1571,2
6822,216383,39097,22963,12747,10926,7483,2439,2
58543,24287,130080,52128,15751,44788,4472,1121,2
18434,10513,17344,38176,10013,12088,3105,946,2
11899,11670,123102,42148,15787,27967,3877,2690,2
1656,63104,19428,19213,4184,12662,4149,2992,2
21152,25948,22630,42358,6964,13991,972,1264,2
37155,52048,44351,38172,4659,6524,1753,917,2
516963,101388,12973,1646,3782,5677,625,811,2
159037,78546,18369,1579,1293,2137,544,182,2
127251,58143,44160,16830,10501,26765,3717,1867,2
112251,35223,90270,2460,1101,5407,2838,1439,2
17360,78380,34447,13493,20993,12978,6028,4753,2
42097,119411,10569,25965,5996,5753,14620,11919,2
4467,201459,38832,35061,4896,10688,2026,4508,2
5198,128720,43567,5379,10675,6197,4013,2320,2
279319,100046,8757,68358,11777,32371,2072,2159,2
14447,181579,26698,26837,9115,9501,3623,3096,2
4602,44032,4247,8455,8383,11741,4851,2484,2
15720,21842,75036,17533,10007,13706,2850,1135,2
14719,5594,64643,4662,4182,26716,3048,1513,2
3199,25452,75069,28509,19780,9518,1027,844,2
27222,22916,221698,53281,9210,5618,1252,1029,2
2662,50413,68019,30200,5995,27146,1161,1388,2
801754,5417,7833,2566,2506,1792,240,115,2
173905,73824,39115,8823,16311,5980,4878,1257,2
536391,36283,48130,7301,6281,9698,7059,2072,2
274181,106634,27514,22993,10103,10082,5150,2476,2
351660,238140,58843,57371,24534,9532,2338,2529,2
569367,77272,42289,35438,19015,7901,2756,2317,2
156270,18952,22163,11299,4922,3953,1356,903,2
15190,10044,110847,23907,8082,16862,2363,571,2
9017,28295,78749,68373,2115,15298,2629,2310,2
18607,50176,19103,93398,16995,8151,1997,955,2
12726,7305,49524,46923,11103,6354,1328,816,2
5900,26415,54564,128481,14799,6348,4275,746,2
27251,21911,123691,27874,7603,6704,3864,3213,2
6143,8580,34563,110701,16616,15755,2861,841,2
8406,15845,11864,128653,3850,13833,4484,1217,2
23176,31197,64810,23448,19150,6113,1588,806,2
6793,21221,140772,41979,7335,19364,3158,1007,2
9300,5230,28175,48259,3617,11637,3063,1781,2
4530,12119,66309,80091,10806,20075,3658,2162,2
4517,19003,146155,27910,10159,12339,4018,1709,2
96961,65040,54344,95367,26746,22800,1338,2575,2
4283,10086,29180,15728,15504,16255,885,687,2
3424,35033,33621,97317,7463,12630,2076,2497,2
526523,90084,199014,39220,5484,12008,3740,1916,2
4520,7530,62157,7269,16982,20408,1467,687,2
2466,20090,73973,13074,11317,10967,3820,1565,2
2117,66714,106499,21261,8905,6354,2533,1303,2
518680,17411,121510,40577,14727,23139,984,822,2
12103,15346,143989,14695,11682,9360,1420,808,2
12773,78197,45980,23588,14176,7297,1133,957,2
11959,210956,107297,19838,10934,12212,2351,1324,2
7600,29200,41408,2446,5973,14317,2064,993,2
9698,97735,55247,14898,21218,4456,3560,979,2
10927,71585,90059,15504,12942,11640,1683,903,2
1631,10920,109484,14502,7981,12468,1912,1689,2
8101,20363,61903,85291,10996,13189,2503,1288,2
12105,17520,68332,26741,11847,13719,2792,1097,2
5598,8374,126321,105610,7023,7587,2030,1011,2
19355,19169,68360,12372,6372,11271,1911,1142,2
7203,11385,61463,36561,10431,21168,1841,1808,2
888,33022,79605,33876,4865,6495,3348,1719,2
2052,23237,48605,14567,5245,32150,1721,1973,2
5452,51947,32543,56651,5355,7501,1406,2772,2
23201,31288,42672,66531,9590,3135,1475,970,2
1313376,704822,21670,8715,5577,3225,3347,587,2
72811,131331,30655,58060,15980,23168,2063,482,2
1099002,164921,17123,28815,13456,15940,2213,3859,2
17349,70832,122063,6764,26792,35596,3521,1777,2
115179,6698,5686,12441,3590,2876,2571,2280,2
18523,21323,55802,10359,27681,6926,1355,2293,2
4868,11692,13275,16076,5607,38402,2286,1702,2
4335,21004,98500,11356,5387,21414,2691,1421,2
4087,28780,32560,45880,17053,11527,1663,1362,2
3340,61301,181908,10517,10198,8286,2227,3200,2
4942,14424,23098,20892,5292,5328,2484,1458,2
6910,26737,55876,28689,8285,11001,1897,1615,2
8203,47074,90019,13335,19425,11026,1310,2596,2
10519,28841,38822,37030,4970,5463,820,1201,2
8239,12725,53194,18945,9041,6220,2412,1593,2
7324,30944,24096,7075,16133,6723,1982,1490,2
7062,26769,39025,37324,7856,9886,1512,1919,2
10340,10829,18945,20482,11883,8549,1463,1446,2
5753,21397,25803,52669,4925,16640,1556,1152,2
3343,73141,2063,25221,12276,4789,1980,1674,2
9569,88069,54434,23534,6963,4933,881,944,2
5573,21543,26154,77336,7824,9390,3554,1250,2
7596,11003,28015,24414,10960,9048,1907,1709,2
8869,9289,31534,35241,23826,5743,1561,1131,2
540119,58895,94934,16988,14008,14837,2429,873,2
3801,32572,72437,20780,14365,13509,747,932,2
17205,12418,20599,49472,14038,11212,4405,1938,2
11356,13469,126983,24099,2923,8761,1365,1459,2
11372,29696,31878,13484,6196,13748,1918,1375,2
5751,25414,26116,5323,5935,6077,688,1020,2
18734,7853,28604,65437,4356,14629,1293,1892,2
9187,18640,47692,18043,4389,4625,1886,3499,2
3432,14417,59708,18806,6211,5718,1709,1121,2
10835,13085,85765,29714,9956,23323,1704,1486,2
3074,40141,59240,55840,17356,3279,2915,3630,2
8478,9286,39581,38010,2949,13737,2156,673,2
18073,18736,34421,18482,18892,13144,2165,1584,2
2385,39676,70685,30489,7440,8588,993,1090,2
15195,24592,167976,21215,5797,5980,1790,1430,2
3316,13356,14626,8123,7410,8729,758,892,2
11397,32718,69506,52090,7596,8944,1499,819,2
2743,42194,17763,24547,14967,11582,1700,2351,2
5945,57629,137546,19856,9964,7309,3216,2256,2
18351,4146,96782,45161,7889,3975,1747,1327,2
12488,30762,47482,6766,7723,8916,2005,1307,2
11516,17456,7267,40000,10140,7025,1690,1737,2
1765,19787,27107,19150,6811,10773,1478,2882,2
3585,106713,54515,10997,4029,6219,1216,1347,2
8380,42120,8046,7854,7110,8104,1107,1616,2
3244,24206,99440,5364,10961,6674,914,794,2
6099,36511,88502,6971,7520,7942,1660,1502,2
4231,18297,76768,14858,10158,5991,3707,788,2
12107,26220,45790,22829,4442,11203,1049,1090,2
7910,124497,14403,78297,9704,10081,1469,1591,2
3435,16426,99960,15756,9604,4735,2681,1376,2
12831,81830,100133,11681,9101,9070,1191,1200,2
3511,47459,99246,10220,20697,7271,2428,1332,2
7497,52912,38745,17457,9119,2873,1368,1390,2
3283,46275,28159,16717,12159,4574,2213,795,2
16523,18624,15534,15486,5815,2642,2018,758,2
12620,29995,58238,20254,5332,5358,1055,931,2
7695,51605,60273,3922,4363,12032,1153,2558,2
7282,31908,5465,9007,6696,4951,2658,1594,2
14050,14886,19785,3244,6303,4929,2016,1067,2
10862,9882,11320,17301,14243,3104,2230,877,2
10348,19863,26636,14136,3956,19160,2083,527,2
15600,36441,13566,25184,12842,14061,1557,1361,2
3966,7828,61260,7556,11460,5498,1925,655,2
4036,14314,82243,23421,6338,7408,1459,3481,2
2669,10901,12533,15776,6309,7480,2849,1205,2
7581,7802,36923,20971,6906,6902,1451,659,2
14535,9300,73089,11292,2927,10548,1852,659,2
12447,23778,13051,7399,6649,9165,1450,1625,2
19669,38440,2828,14537,13439,5299,632,1788,2
15456,23597,10998,17514,7737,2243,1727,775,2
6126,48919,36664,6811,4635,3871,3114,903,2
17954,27150,20197,6683,5021,4433,766,873,2
18762,46664,19009,8428,4029,4808,2017,360,2
1033,17964,36976,25721,18588,5209,745,913,2
3996,39326,3937,22073,11109,8320,1983,803,2
24395,63341,9328,15892,1187,5358,675,864,2
4135,35608,13092,9450,10778,4707,2035,991,2
5972,43228,6183,7488,8099,3560,1237,1476,2
9854,15469,29580,23960,9288,4784,3396,1013,2
10256,54754,7147,1058,2319,3817,1505,1112,2
46697,20697,9207,10295,13833,4487,1244,841,2
6014,13602,9417,6528,7078,6048,1573,577,2
7535,26827,727,14479,6816,3806,2754,1158,2
8347,14359,4896,8543,5233,3315,1518,1819,2
49380,38528,33486,1929,6189,2183,1435,1498,2
4607,29053,21695,7668,8055,2370,2149,517,2
10740,12655,1905,8179,4300,7294,1599,1053,2
13709,58070,21671,7518,6172,2772,2265,1016,2
353743,49634,19964,15222,5448,4617,1690,1914,2
277436,120156,43915,16342,24751,15567,6000,5082,2
7343,16870,15118,2253,3328,3680,1078,1436,2
49657,42952,4409,10193,5908,3266,1489,393,2
22945,37364,14990,1908,4449,2869,2662,1706,2
6239,20183,49853,18924,8620,4940,2546,2459,2
12513,32741,5694,4344,4917,5761,1310,1371,2
7819,14795,12565,10477,4324,6982,1424,806,2
26528,65852,12084,23540,18532,3846,3060,1326,2
78618,47666,4259,8579,4832,8803,2044,1580,2
9404,53544,3065,11759,6250,3409,1458,1080,2
4854,10836,1931,5752,3623,3246,1880,925,2
9114,19477,3043,3636,8923,6522,1757,890,2
2328,10228,15039,4737,4806,2366,1685,1285,2
8313,25269,2352,4275,3915,5340,1466,663,2
3956,25437,12542,6298,7976,10620,1196,776,2
12500,33999,3335,24463,7522,2434,1369,743,2
14179,33135,8574,29927,2683,3262,1938,1417,2
5330,14075,100632,8320,5364,5542,2379,1864,2
6349,15598,47914,18539,6338,6647,1331,2170,2
1589,39777,52472,8947,8703,4544,1546,1420,2
2567,18330,20949,18909,1683,3452,1730,1162,2
7427,38951,33293,1197,8701,8066,3516,1142,2
6518,30046,2622,7390,5643,7099,907,1336,2
2580,10334,11402,2413,6212,2089,1976,1737,2
16103,12438,16782,4492,2609,4290,2316,843,2
3331,17062,15890,8991,6847,1504,1720,1989,2
5009,12040,13928,6465,5942,2306,1148,1902,2
6989,44219,14635,4162,4261,2131,1942,1040,2
4077,10097,1763,633,2376,4864,1221,1358,2
11152,20759,19665,5048,7797,3356,1334,1312,2
19007,7513,5594,8004,6497,4854,2758,1768,2
14732,6611,6633,3829,4452,5480,1343,1522,2
9469,5800,10761,4539,5866,2667,2270,654,2
22413,23730,19307,3387,7994,3942,1699,1171,2
9655,12335,10901,3231,4874,7198,2063,691,2
19798,6543,3284,5840,4538,3050,2743,1746,2
6287,17737,3785,1575,10338,2836,1737,970,2
14952,31082,21263,5880,8172,2896,1615,812,2
27122,31110,20341,1612,4448,4572,2877,1239,2
12237,34391,10050,7731,8930,3493,1469,1787,2
2185,19254,1045,7583,3953,2414,2140,574,2
7466,24310,4904,9172,4480,6894,1145,931,2
48883,41666,16866,4842,13708,12131,1364,440,2
9630,20093,42549,2971,6663,8545,1359,1494,2
9004,8938,7521,3433,4073,4927,1495,728,2
10049,15933,8577,5870,4656,3359,2396,1664,2
35179,20476,15107,2339,9015,4551,1212,1197,2
79721,23472,28755,16038,8240,7184,2124,3255,2
28964,52952,24146,7545,9330,7646,2087,2457,2
18908,44537,10653,4632,8245,4735,938,1437,2
29908,29468,1966,3129,5765,3844,1512,1061,2
25895,53248,47548,22807,3916,9515,1048,763,2
11794,26036,7702,12546,5381,6940,1538,975,2
16890,15490,5797,7534,5399,5696,1124,1325,2
37906,21960,10471,14749,3898,4390,1092,2233,2
51217,50613,16185,4677,5018,3795,1761,1053,2
69506,24161,10279,6647,4157,6443,1359,537,2
15749,16826,17709,10172,1841,7114,1628,969,2
16288,14042,7945,13927,7657,3518,2610,412,2
7173,27116,5193,4010,9505,9611,2403,1094,2
5635,16714,4353,3858,10627,5386,2518,1199,2
26690,4627,10398,3787,39220,13097,1380,1585,2
18375,32433,2654,5592,8041,5532,1751,885,2
29309,31739,6184,5597,6677,3543,1306,920,2
15235,36577,4010,9448,10020,3687,1299,753,2
22295,50509,7334,2427,5885,7712,3748,949,2
39821,20643,13652,5987,6256,4347,3052,1170,2
8162,19463,13571,8418,9548,9813,1415,2605,2
7773,19827,19384,10076,2515,5910,1212,518,2
12278,25966,3766,5637,6933,5357,1840,503,2
18472,40121,23761,3755,31957,3170,1770,1901,2
11045,37520,17130,3639,4829,5312,815,950,2
32020,15991,9190,7107,3044,4065,1370,1060,2
20613,19741,14157,9532,2794,4164,2136,716,2
34932,19241,13458,9300,1846,3307,3140,827,2
13136,12119,2377,19619,4986,2315,1728,414,2
52954,24920,5611,10353,7594,4283,1781,978,2
10537,27918,2536,715,14628,5578,2006,625,2
57236,124218,6822,13880,1883,3482,2585,1554,2
46538,17226,19006,1307,2981,5960,1697,1588,2
7224,55031,14903,10805,7062,5099,655,1120,2
10897,49504,7672,9060,9841,6033,2185,1452,2
20074,40774,31215,15491,18877,4902,1990,985,2
10753,21650,1883,11369,17653,5005,2089,1429,2
22321,41096,27303,13854,13318,4003,3819,946,2
586001,51850,17291,24355,22804,19116,5116,4917,2
27548,14236,23380,4401,7223,5877,1272,941,2
3198,14444,26200,6787,12125,4217,2384,629,2
32857,5323,14941,17482,9802,5797,2413,1687,2
21770,11484,6385,7132,13061,4228,4196,1322,2
36039,21339,4275,10117,9635,7939,1920,1099,2
3132,18877,1206,5537,5035,2568,2904,675,2
27964,17897,24215,7033,3335,7729,2327,661,2
7534,24248,34267,3018,7182,3657,2184,412,2
22427,23508,6047,2179,6111,6761,2498,1310,2
4838,22749,19931,12066,6835,5884,2257,4872,2
29817,33570,903,4430,3939,5303,1189,1200,2
16836,8917,3176,7946,4853,2971,2066,1725,2
12267,46629,3595,5713,7903,3785,1906,2521,2
14743,20357,6330,3163,14969,3705,2194,1069,2
18782,22291,1902,6075,16496,3407,3769,868,2
125601,4314,8873,2612,10152,5136,2239,992,2
28062,14190,6218,6384,8749,6829,2042,1033,2
15993,59188,4263,29646,19094,5101,4339,1474,2
17899,27275,4546,21565,13053,3985,1269,1181,2
12564,28021,7086,7931,7238,7479,2060,410,2
21009,53856,26497,65913,45376,2391,1866,1122,2
10486,28155,2937,8500,9653,1469,2614,787,2
55856,21978,3702,13910,18377,2694,1983,2109,2
12819,43921,13392,14428,15245,11471,1266,1777,2
105953,35522,7530,7132,13405,5580,1058,940,2
38919,8853,13152,4524,8505,3917,1100,1419,2
22460,18667,1119,6036,12979,9271,2208,1279,2
9469,53892,13045,61912,14846,3531,4109,915,2
18180,4334,2579,26147,6650,5504,1445,3286,2
42479,18308,12964,5226,15194,4711,1537,985,2
17362,9787,7699,5760,6706,3686,2066,1201,2
15974,31176,15581,7043,5662,4743,3255,2676,2
26493,30527,6848,11667,7439,4986,1658,1593,2
15674,40145,10123,4582,5570,2662,2144,2372,2
23214,20388,12480,14769,15639,11286,899,1449,2
34724,41162,17038,4750,11884,6674,2069,1682,2
25846,39738,14026,19488,9449,7898,2208,1243,2
75062,66404,2867,16242,3433,9735,2233,1466,2
18238,55460,15556,81793,65591,10280,862,604,2
62209,19345,6785,92391,19082,5707,1237,670,2
79773,41303,6711,11832,8098,5784,1736,943,2
80508,52488,15218,17638,8179,6803,3179,1191,2
4271,22220,2172,17036,5132,5631,1414,1318,2
9084,10961,6773,25107,6950,7264,2429,1788,2
6291,18624,11669,5477,12921,8474,1864,1133,2
38141,18903,10840,11064,6539,6370,3329,976,2
6123,10994,20303,3644,9467,3726,2637,1071,2
25912,54197,16887,8516,15820,10411,1027,1280,2
8703,34772,8294,35276,3712,9684,819,1023,2
12139,12964,5808,10505,7247,7704,1439,1208,2
117699,31928,29491,21112,35243,13069,2071,1752,2
721563,189967,13974,43202,34671,8947,5362,2880,2
6515,23821,23034,14610,6895,13942,926,886,2
30132,56147,2766,8154,3788,4657,2476,2447,2
48043,27046,14319,45158,7654,5605,1365,1461,2
4146,25767,15400,101097,45382,6679,1590,1116,2
5729,41428,15360,62862,23035,5748,562,770,2
52775,24200,5575,10184,27776,6122,1585,781,2
17893,55461,1756,6966,6511,7892,1885,1328,2
95574,16351,6405,6378,2112,2766,649,225,2
195156,47729,14746,34690,11893,5285,2956,4392,2
27680,12799,5518,5194,9593,4652,1611,4542,2
19380,11415,17318,8463,3924,2821,1531,1137,2
32097,36417,6969,6100,11638,5289,2932,1946,2
76492,116737,27093,24110,11631,4363,1134,753,2
40157,23768,18608,9987,31891,12045,2666,727,2
36713,20508,18556,8712,14128,4708,1766,674,2
44010,42707,9526,42322,18655,4024,1820,1680,2
9241,44504,8726,21468,4700,4675,4835,818,2
3829,33117,27102,22059,5876,6076,2373,1052,2
47678,42986,10881,5902,7102,5106,1115,963,2
33022,61493,30893,23336,14372,7905,1319,1077,2
7967,8221,26890,20063,29137,8516,836,501,2
18423,38897,83185,26464,7244,6393,1062,940,2
28878,26456,10001,36485,15931,4949,1217,666,2
45657,23089,7616,31528,16508,6544,1369,789,2
55359,56798,6831,4152,7331,7591,2761,1433,2
9499,17618,9592,10287,3852,5782,2869,558,2
19366,27351,50817,36489,18602,7110,5011,1276,2
26179,85638,33256,7377,12560,4283,1433,820,2
24596,31341,28226,31070,7670,8643,1552,1024,2
19345,27659,3449,187037,12304,4169,900,920,2
111278,35460,14936,26477,14406,2218,1889,606,2
42292,26405,121794,27793,12233,3591,1526,664,2
7211,78379,33257,2247,7109,2554,1689,865,2
219666,32718,27911,22716,8721,3881,754,1027,2
18054,71770,46393,75069,47596,3662,2384,962,2
41985,45681,54677,14019,12377,2821,1158,1231,2
13505,10647,39864,38829,125265,3267,840,664,2
12133,63301,19279,8896,5556,7125,1336,371,2
68734,90436,580,66973,8213,4235,2334,579,2
40360,88191,53233,93143,16181,8475,3021,597,2
555670,44319,98777,362483,19434,8820,1249,1284,2
21907,22770,21555,90411,53543,2554,2570,772,2
25618,45603,21903,13754,63357,7502,2848,1103,2
28291,33450,14942,16312,9214,6019,893,618,2
6050,77991,14036,10684,4713,6461,2211,1055,2
26813,19376,61210,158236,47837,10085,1523,5175,2
652079,701596,125983,24008,86484,67689,62300,23876,2
1539569,330485,222230,192069,184516,376206,64433,112211,2
495167,109910,98652,98893,107743,55560,39070,45499,2
532036,243448,21157,2831,5432,15000,4795,2195,2
225168,122043,112012,204646,36526,138925,69288,32807,2
42412,15612,9588,13116,5821,6356,1503,754,2
37830,29313,15957,13295,3773,7179,2000,1160,2
157259,52403,11926,15767,7005,1464,1378,2794,2
11377,48193,43182,87167,9827,3036,1517,1201,2
72257,90558,39564,58115,12611,4412,2286,1067,2
13212,14418,15811,8495,5814,3143,1541,2043,2
24136,28115,5365,11153,14519,7313,1685,1530,2
49032,77627,2741,7994,5197,5241,1056,852,2
13028,68558,31122,45150,7339,4129,2498,1433,2
28916,36804,20357,177434,10452,8584,2299,741,2
20822,16907,19810,17324,5521,7261,1542,986,2
88615,42300,23189,11803,57008,4894,1139,940,2
12149,7782,29645,7047,12735,6049,1708,828,2
66703,49510,3782,31953,12080,5011,1436,547,2
54690,27198,21427,29512,7349,4804,1845,1489,2
15899,83582,25648,11947,10399,3923,1822,966,2
18562,4202,7864,9538,9488,7279,2333,752,2
20663,29601,25095,14100,20453,6376,1064,370,2
27014,11771,32378,45088,5348,11393,482,1151,2
11108,18863,14755,18242,13606,2665,1587,815,2
21736,91038,6714,8116,4538,5389,2235,787,2
7562,93452,18705,17832,11608,5104,1527,926,2
18870,47472,21419,7675,10079,3052,1543,802,2
85978,106500,96003,9298,25753,4122,1313,2757,2
33424,78660,19456,59272,36756,12088,2425,972,2
10739,82069,33732,13185,7024,3802,1181,700,2
55582,111426,11108,9656,28395,5137,1447,1212,2
10770,49909,6191,48555,11554,8288,2232,2800,2
26724,21852,19357,5006,1180,4262,1138,1328,2
17164,50683,6505,19042,4174,2763,3164,1006,2
80467,55048,73631,55751,13844,7028,2124,1048,2
116899,21488,3956,2256,3161,2704,541,487,2
14340,84199,17130,28862,16914,9340,1292,826,2
67484,27057,10100,11042,10048,3579,1791,1656,2
32895,68870,29381,12718,7985,2588,1629,651,2
115472,55465,23788,137725,193872,7207,1554,982,2
291776,117276,44404,32010,29902,8166,1716,876,2
18496,7428,8878,20915,7605,4443,535,867,2
22741,87423,33221,6183,8496,4492,1015,668,2
89795,47185,29040,101583,9812,4508,896,684,2
6595,32353,7563,24068,2612,7070,1887,1210,2
14054,137997,23449,13434,2708,5485,1759,1071,2
85570,4360,8385,14942,4490,2088,315,714,2
131010,6060,6912,14348,3482,1039,321,164,2
64243,51634,2755,8058,9138,4902,765,1333,2
27085,34581,42566,43015,2547,5610,1942,751,2
47683,39927,11104,9307,5800,3797,2324,641,2
20193,9502,16415,38249,5632,2920,1313,798,2
20085,33263,23396,9641,4961,5103,1308,576,2
21613,33811,11637,8777,13639,2619,963,2089,2
21843,23690,17027,22441,26335,9783,1758,1501,2
41398,19497,8151,9477,4495,6095,1536,1176,2
10376,21205,43524,18771,12279,2981,701,1035,2
85528,105667,86691,85621,10474,7706,2392,1124,2
101969,10684,1660,7440,725,1078,409,338,2
35813,40489,16288,17217,10394,5791,1271,905,2
41366,21086,9726,6686,13762,5038,1808,445,2
8540,19644,59414,11618,19856,5993,2146,1633,2
38684,37185,3456,118844,9393,5563,576,1797,2
27056,36895,8580,148083,34884,4681,1460,1134,2
32329,76232,18702,16870,7607,4169,2344,1331,2
28389,22133,13963,10628,2638,2741,1722,643,2
25990,17736,14302,13251,24389,5964,2039,1032,2
8883,27449,8734,9808,7842,8547,819,702,2
15571,63698,40366,15579,6343,4208,1266,1064,2
48302,54419,15883,23386,21421,7750,1068,519,2
15244,34055,36882,21344,6518,8915,1313,711,2
12928,27790,24567,37909,15244,3308,1027,1663,2
42867,74573,36613,18182,17961,9547,1728,823,2
35537,42547,31170,27222,21482,3306,1179,1099,2
40790,62340,16336,27175,7305,8668,1481,1350,2
255841,49612,25137,50808,27691,5939,1251,495,2
